cid,pid,name,level,category1,category2,category3,category4,full_path,leaf
50000833,50000169,셔츠/남방,3,패션의류,남성의류,셔츠/남방,,패션의류 > 남성의류 > 셔츠/남방,TRUE
50021639,50000169,아우터,3,패션의류,남성의류,아우터,,패션의류 > 남성의류 > 아우터,FALSE
50000837,50000169,점퍼,3,패션의류,남성의류,점퍼,,패션의류 > 남성의류 > 점퍼,TRUE
50000835,50000169,청바지,3,패션의류,남성의류,청바지,,패션의류 > 남성의류 > 청바지,TRUE
50000836,50000169,바지,3,패션의류,남성의류,바지,,패션의류 > 남성의류 > 바지,TRUE
50000840,50000169,정장세트,3,패션의류,남성의류,정장세트,,패션의류 > 남성의류 > 정장세트,TRUE
50000841,50000169,트레이닝복,3,패션의류,남성의류,트레이닝복,,패션의류 > 남성의류 > 트레이닝복,TRUE
50000842,50000169,한복,3,패션의류,남성의류,한복,,패션의류 > 남성의류 > 한복,TRUE
50000843,50000169,유니폼/단체복,3,패션의류,남성의류,유니폼/단체복,,패션의류 > 남성의류 > 유니폼/단체복,TRUE
50006328,50000169,코디세트,3,패션의류,남성의류,코디세트,,패션의류 > 남성의류 > 코디세트,TRUE
50008960,50000169,점프슈트,3,패션의류,남성의류,점프슈트,,패션의류 > 남성의류 > 점프슈트,TRUE
50000845,50000170,팬티,3,패션의류,남성언더웨어/잠옷,팬티,,패션의류 > 남성언더웨어/잠옷 > 팬티,TRUE
50000846,50000170,러닝,3,패션의류,남성언더웨어/잠옷,러닝,,패션의류 > 남성언더웨어/잠옷 > 러닝,TRUE
50000847,50000170,러닝팬티세트,3,패션의류,남성언더웨어/잠옷,러닝팬티세트,,패션의류 > 남성언더웨어/잠옷 > 러닝팬티세트,TRUE
50000848,50000170,잠옷/홈웨어,3,패션의류,남성언더웨어/잠옷,잠옷/홈웨어,,패션의류 > 남성언더웨어/잠옷 > 잠옷/홈웨어,TRUE
50001456,50000170,시즌성내의,3,패션의류,남성언더웨어/잠옷,시즌성내의,,패션의류 > 남성언더웨어/잠옷 > 시즌성내의,FALSE
50001455,50000170,보정속옷,3,패션의류,남성언더웨어/잠옷,보정속옷,,패션의류 > 남성언더웨어/잠옷 > 보정속옷,FALSE
50001462,50000173,부츠,3,패션잡화,여성신발,부츠,,패션잡화 > 여성신발 > 부츠,FALSE
50000779,50000173,부티,3,패션잡화,여성신발,부티,,패션잡화 > 여성신발 > 부티,TRUE
50001461,50000173,워커,3,패션잡화,여성신발,워커,,패션잡화 > 여성신발 > 워커,FALSE
50001459,50000173,단화,3,패션잡화,여성신발,단화,,패션잡화 > 여성신발 > 단화,FALSE
50001460,50000173,힐/펌프스,3,패션잡화,여성신발,힐/펌프스,,패션잡화 > 여성신발 > 힐/펌프스,FALSE
50001463,50000173,운동화,3,패션잡화,여성신발,운동화,,패션잡화 > 여성신발 > 운동화,FALSE
50000781,50000173,실내화,3,패션잡화,여성신발,실내화,,패션잡화 > 여성신발 > 실내화,TRUE
50000780,50000173,슬리퍼,3,패션잡화,여성신발,슬리퍼,,패션잡화 > 여성신발 > 슬리퍼,TRUE
50001464,50000173,샌들,3,패션잡화,여성신발,샌들,,패션잡화 > 여성신발 > 샌들,FALSE
50001465,50000173,기능화,3,패션잡화,여성신발,기능화,,패션잡화 > 여성신발 > 기능화,FALSE
50001466,50000174,운동화,3,패션잡화,남성신발,운동화,,패션잡화 > 남성신발 > 운동화,FALSE
50000792,50000174,부츠,3,패션잡화,남성신발,부츠,,패션잡화 > 남성신발 > 부츠,TRUE
50000791,50000174,워커,3,패션잡화,남성신발,워커,,패션잡화 > 남성신발 > 워커,TRUE
50000784,50000174,모카신/털신,3,패션잡화,남성신발,모카신/털신,,패션잡화 > 남성신발 > 모카신/털신,TRUE
50000788,50000174,스니커즈,3,패션잡화,남성신발,스니커즈,,패션잡화 > 남성신발 > 스니커즈,TRUE
50000787,50000174,구두,3,패션잡화,남성신발,구두,,패션잡화 > 남성신발 > 구두,TRUE
50000666,50000174,실내화,3,패션잡화,남성신발,실내화,,패션잡화 > 남성신발 > 실내화,TRUE
50000790,50000174,슬리퍼,3,패션잡화,남성신발,슬리퍼,,패션잡화 > 남성신발 > 슬리퍼,TRUE
50000665,50000174,웰트화,3,패션잡화,남성신발,웰트화,,패션잡화 > 남성신발 > 웰트화,TRUE
50000783,50000174,슬립온,3,패션잡화,남성신발,슬립온,,패션잡화 > 남성신발 > 슬립온,TRUE
50000785,50000174,보트슈즈,3,패션잡화,남성신발,보트슈즈,,패션잡화 > 남성신발 > 보트슈즈,TRUE
50000789,50000174,샌들,3,패션잡화,남성신발,샌들,,패션잡화 > 남성신발 > 샌들,TRUE
50001467,50000174,기능화,3,패션잡화,남성신발,기능화,,패션잡화 > 남성신발 > 기능화,FALSE
50000667,50000175,신발깔창,3,패션잡화,신발용품,신발깔창,,패션잡화 > 신발용품 > 신발깔창,TRUE
50000668,50000175,신발끈,3,패션잡화,신발용품,신발끈,,패션잡화 > 신발용품 > 신발끈,TRUE
50000669,50000175,보호쿠션/패드,3,패션잡화,신발용품,보호쿠션/패드,,패션잡화 > 신발용품 > 보호쿠션/패드,TRUE
50000670,50000175,부츠키퍼,3,패션잡화,신발용품,부츠키퍼,,패션잡화 > 신발용품 > 부츠키퍼,TRUE
50000671,50000175,구둣주걱,3,패션잡화,신발용품,구둣주걱,,패션잡화 > 신발용품 > 구둣주걱,TRUE
50006909,50000175,슈즈커버,3,패션잡화,신발용품,슈즈커버,,패션잡화 > 신발용품 > 슈즈커버,TRUE
50000672,50000175,기타신발용품,3,패션잡화,신발용품,기타신발용품,,패션잡화 > 신발용품 > 기타신발용품,TRUE
50000644,50000176,백팩,3,패션잡화,여성가방,백팩,,패션잡화 > 여성가방 > 백팩,TRUE
50000641,50000176,크로스백,3,패션잡화,여성가방,크로스백,,패션잡화 > 여성가방 > 크로스백,TRUE
50000639,50000176,숄더백,3,패션잡화,여성가방,숄더백,,패션잡화 > 여성가방 > 숄더백,TRUE
50000640,50000176,토트백,3,패션잡화,여성가방,토트백,,패션잡화 > 여성가방 > 토트백,TRUE
50015340,50000176,에코백,3,패션잡화,여성가방,에코백,,패션잡화 > 여성가방 > 에코백,TRUE
50000645,50000176,힙색/슬링백,3,패션잡화,여성가방,힙색/슬링백,,패션잡화 > 여성가방 > 힙색/슬링백,TRUE
50000642,50000176,클러치백,3,패션잡화,여성가방,클러치백,,패션잡화 > 여성가방 > 클러치백,TRUE
50000643,50000176,파우치,3,패션잡화,여성가방,파우치,,패션잡화 > 여성가방 > 파우치,TRUE
50017400,50000176,메신저백,3,패션잡화,여성가방,메신저백,,패션잡화 > 여성가방 > 메신저백,TRUE
50001468,50000176,가방소품,3,패션잡화,여성가방,가방소품,,패션잡화 > 여성가방 > 가방소품,FALSE
50000651,50000177,백팩,3,패션잡화,남성가방,백팩,,패션잡화 > 남성가방 > 백팩,TRUE
50000648,50000177,크로스백,3,패션잡화,남성가방,크로스백,,패션잡화 > 남성가방 > 크로스백,TRUE
50000646,50000177,숄더백,3,패션잡화,남성가방,숄더백,,패션잡화 > 남성가방 > 숄더백,TRUE
50000647,50000177,토트백,3,패션잡화,남성가방,토트백,,패션잡화 > 남성가방 > 토트백,TRUE
50015341,50000177,에코백,3,패션잡화,남성가방,에코백,,패션잡화 > 남성가방 > 에코백,TRUE
50000650,50000177,브리프케이스,3,패션잡화,남성가방,브리프케이스,,패션잡화 > 남성가방 > 브리프케이스,TRUE
50000649,50000177,클러치백,3,패션잡화,남성가방,클러치백,,패션잡화 > 남성가방 > 클러치백,TRUE
50000652,50000177,힙색/슬링백,3,패션잡화,남성가방,힙색/슬링백,,패션잡화 > 남성가방 > 힙색/슬링백,TRUE
50017420,50000177,메신저백,3,패션잡화,남성가방,메신저백,,패션잡화 > 남성가방 > 메신저백,TRUE
50007808,50000178,기내용 캐리어,3,패션잡화,여행용가방/소품,기내용 캐리어,,패션잡화 > 여행용가방/소품 > 기내용 캐리어,TRUE
50007948,50000178,중대형 캐리어,3,패션잡화,여행용가방/소품,중대형 캐리어,,패션잡화 > 여행용가방/소품 > 중대형 캐리어,TRUE
50000658,50000178,여행소품케이스,3,패션잡화,여행용가방/소품,여행소품케이스,,패션잡화 > 여행용가방/소품 > 여행소품케이스,TRUE
50000653,50000178,보스턴가방,3,패션잡화,여행용가방/소품,보스턴가방,,패션잡화 > 여행용가방/소품 > 보스턴가방,TRUE
50000654,50000178,복대,3,패션잡화,여행용가방/소품,복대,,패션잡화 > 여행용가방/소품 > 복대,TRUE
50000655,50000178,이민/유학용 가방,3,패션잡화,여행용가방/소품,이민/유학용 가방,,패션잡화 > 여행용가방/소품 > 이민/유학용 가방,TRUE
50000656,50000178,슈트케이스,3,패션잡화,여행용가방/소품,슈트케이스,,패션잡화 > 여행용가방/소품 > 슈트케이스,TRUE
50000657,50000178,여권지갑/케이스,3,패션잡화,여행용가방/소품,여권지갑/케이스,,패션잡화 > 여행용가방/소품 > 여권지갑/케이스,TRUE
50000659,50000178,네임태그,3,패션잡화,여행용가방/소품,네임태그,,패션잡화 > 여행용가방/소품 > 네임태그,TRUE
50000660,50000178,잠금벨트/자물쇠,3,패션잡화,여행용가방/소품,잠금벨트/자물쇠,,패션잡화 > 여행용가방/소품 > 잠금벨트/자물쇠,TRUE
50005464,50000178,캐리어소품,3,패션잡화,여행용가방/소품,캐리어소품,,패션잡화 > 여행용가방/소품 > 캐리어소품,TRUE
50006908,50000178,캐리어커버,3,패션잡화,여행용가방/소품,캐리어커버,,패션잡화 > 여행용가방/소품 > 캐리어커버,TRUE
50001471,50000179,여성지갑,3,패션잡화,지갑,여성지갑,,패션잡화 > 지갑 > 여성지갑,FALSE
50001472,50000179,남성지갑,3,패션잡화,지갑,남성지갑,,패션잡화 > 지갑 > 남성지갑,FALSE
50000661,50000179,머니클립,3,패션잡화,지갑,머니클립,,패션잡화 > 지갑 > 머니클립,TRUE
50000662,50000179,카드/명함지갑,3,패션잡화,지갑,카드/명함지갑,,패션잡화 > 지갑 > 카드/명함지갑,TRUE
50000664,50000179,동전지갑,3,패션잡화,지갑,동전지갑,,패션잡화 > 지갑 > 동전지갑,TRUE
50000663,50000179,열쇠지갑,3,패션잡화,지갑,열쇠지갑,,패션잡화 > 지갑 > 열쇠지갑,TRUE
50000537,50000179,통장지갑,3,패션잡화,지갑,통장지갑,,패션잡화 > 지갑 > 통장지갑,TRUE
50000538,50000179,지갑기타세트,3,패션잡화,지갑,지갑기타세트,,패션잡화 > 지갑 > 지갑기타세트,TRUE
50000539,50000180,여성벨트,3,패션잡화,벨트,여성벨트,,패션잡화 > 벨트 > 여성벨트,TRUE
50001473,50000180,남성벨트,3,패션잡화,벨트,남성벨트,,패션잡화 > 벨트 > 남성벨트,FALSE
50000540,50000180,멜빵,3,패션잡화,벨트,멜빵,,패션잡화 > 벨트 > 멜빵,TRUE
50001475,50000181,스냅백,3,패션잡화,모자,스냅백,,패션잡화 > 모자 > 스냅백,FALSE
50000541,50000181,군모,3,패션잡화,모자,군모,,패션잡화 > 모자 > 군모,TRUE
50001474,50000181,야구모자,3,패션잡화,모자,야구모자,,패션잡화 > 모자 > 야구모자,FALSE
50000543,50000181,비니,3,패션잡화,모자,비니,,패션잡화 > 모자 > 비니,TRUE
50000548,50000181,귀달이모자,3,패션잡화,모자,귀달이모자,,패션잡화 > 모자 > 귀달이모자,TRUE
50000549,50000181,방울털모자,3,패션잡화,모자,방울털모자,,패션잡화 > 모자 > 방울털모자,TRUE
50000550,50000181,귀마개,3,패션잡화,모자,귀마개,,패션잡화 > 모자 > 귀마개,TRUE
50000544,50000181,페도라,3,패션잡화,모자,페도라,,패션잡화 > 모자 > 페도라,TRUE
50000545,50000181,두건/반다나,3,패션잡화,모자,두건/반다나,,패션잡화 > 모자 > 두건/반다나,TRUE
50000546,50000181,사파리모자,3,패션잡화,모자,사파리모자,,패션잡화 > 모자 > 사파리모자,TRUE
50000547,50000181,헌팅캡,3,패션잡화,모자,헌팅캡,,패션잡화 > 모자 > 헌팅캡,TRUE
50000542,50000181,선캡,3,패션잡화,모자,선캡,,패션잡화 > 모자 > 선캡,TRUE
50006868,50000181,베레모,3,패션잡화,모자,베레모,,패션잡화 > 모자 > 베레모,TRUE
50000551,50000182,여성장갑,3,패션잡화,장갑,여성장갑,,패션잡화 > 장갑 > 여성장갑,TRUE
50000552,50000182,남성장갑,3,패션잡화,장갑,남성장갑,,패션잡화 > 장갑 > 남성장갑,TRUE
50000553,50000182,암워머/토시,3,패션잡화,장갑,암워머/토시,,패션잡화 > 장갑 > 암워머/토시,TRUE
50001476,50000166,여성양말,3,패션잡화,양말,여성양말,,패션잡화 > 양말 > 여성양말,FALSE
50001477,50000166,남성양말,3,패션잡화,양말,남성양말,,패션잡화 > 양말 > 남성양말,FALSE
50000554,50000183,선글라스,3,패션잡화,선글라스/안경테,선글라스,,패션잡화 > 선글라스/안경테 > 선글라스,TRUE
50000555,50000183,선글라스 케이스/소품,3,패션잡화,선글라스/안경테,선글라스 케이스/소품,,패션잡화 > 선글라스/안경테 > 선글라스 케이스/소품,TRUE
50000556,50000183,안경테,3,패션잡화,선글라스/안경테,안경테,,패션잡화 > 선글라스/안경테 > 안경테,TRUE
50000557,50000183,안경케이스,3,패션잡화,선글라스/안경테,안경케이스,,패션잡화 > 선글라스/안경테 > 안경케이스,TRUE
50000558,50000183,안경소품,3,패션잡화,선글라스/안경테,안경소품,,패션잡화 > 선글라스/안경테 > 안경소품,TRUE
50000559,50000183,안경줄,3,패션잡화,선글라스/안경테,안경줄,,패션잡화 > 선글라스/안경테 > 안경줄,TRUE
50001478,50000184,가발,3,패션잡화,헤어액세서리,가발,,패션잡화 > 헤어액세서리 > 가발,FALSE
50000560,50000184,헤어밴드,3,패션잡화,헤어액세서리,헤어밴드,,패션잡화 > 헤어액세서리 > 헤어밴드,TRUE
50000561,50000184,헤어핀,3,패션잡화,헤어액세서리,헤어핀,,패션잡화 > 헤어액세서리 > 헤어핀,TRUE
50000562,50000184,헤어끈,3,패션잡화,헤어액세서리,헤어끈,,패션잡화 > 헤어액세서리 > 헤어끈,TRUE
50000563,50000184,헤어액세서리소품,3,패션잡화,헤어액세서리,헤어액세서리소품,,패션잡화 > 헤어액세서리 > 헤어액세서리소품,TRUE
50001479,50000185,스카프,3,패션잡화,패션소품,스카프,,패션잡화 > 패션소품 > 스카프,FALSE
50001480,50000185,손수건,3,패션잡화,패션소품,손수건,,패션잡화 > 패션소품 > 손수건,FALSE
50001481,50000185,넥타이,3,패션잡화,패션소품,넥타이,,패션잡화 > 패션소품 > 넥타이,FALSE
50000564,50000185,커프스,3,패션잡화,패션소품,커프스,,패션잡화 > 패션소품 > 커프스,TRUE
50000565,50000185,머플러,3,패션잡화,패션소품,머플러,,패션잡화 > 패션소품 > 머플러,TRUE
50000566,50000185,넥워머,3,패션잡화,패션소품,넥워머,,패션잡화 > 패션소품 > 넥워머,TRUE
50000567,50000185,숄,3,패션잡화,패션소품,숄,,패션잡화 > 패션소품 > 숄,TRUE
50000568,50000185,넥케이프,3,패션잡화,패션소품,넥케이프,,패션잡화 > 패션소품 > 넥케이프,TRUE
50000569,50000185,행커치프,3,패션잡화,패션소품,행커치프,,패션잡화 > 패션소품 > 행커치프,TRUE
50001482,50000185,우산,3,패션잡화,패션소품,우산,,패션잡화 > 패션소품 > 우산,FALSE
50001483,50000185,양산,3,패션잡화,패션소품,양산,,패션잡화 > 패션소품 > 양산,FALSE
50001484,50000185,스타킹,3,패션잡화,패션소품,스타킹,,패션잡화 > 패션소품 > 스타킹,FALSE
50001485,50000185,브로치,3,패션잡화,패션소품,브로치,,패션잡화 > 패션소품 > 브로치,FALSE
50000570,50000185,키홀더,3,패션잡화,패션소품,키홀더,,패션잡화 > 패션소품 > 키홀더,TRUE
50000571,50000185,부채,3,패션잡화,패션소품,부채,,패션잡화 > 패션소품 > 부채,TRUE
50000572,50000185,와펜,3,패션잡화,패션소품,와펜,,패션잡화 > 패션소품 > 와펜,TRUE
50000573,50000185,코르사주,3,패션잡화,패션소품,코르사주,,패션잡화 > 패션소품 > 코르사주,TRUE
50000574,50000185,한복소품,3,패션잡화,패션소품,한복소품,,패션잡화 > 패션소품 > 한복소품,TRUE
50001486,50000185,라이터/담배용품,3,패션잡화,패션소품,라이터/담배용품,,패션잡화 > 패션소품 > 라이터/담배용품,FALSE
